scc_id,size,ext_in_ratio,int_edges,weight_mean,weight_cv,top_types,ext_rank,cv_rank,score
1288,17,0.0,43,6.139534950256348,1.00010042298815,"R1-6:13,<none>:2,L1:1",0.3,0.4,0.7
1393,13,0.0,37,10.216216087341309,1.006522486531829,"R1-6:7,L2:2,L1:2",0.3,0.6,0.8999999999999999
1265,13,0.22916666666666666,37,8.08108139038086,0.966861714958457,"R1-6:9,Lawf2:1,L1:1",1.0,0.2,1.2
1121,32,0.072,116,10.32758617401123,1.0644082849990013,"R1-6:17,L3:4,L2:4",0.6,1.0,1.6
1484,10,0.13793103448275862,25,6.760000228881836,1.0386932884749027,"R1-6:6,Lai:1,L1:1",0.8,0.8,1.6
